unique_id,data_source,job_title,company_name,job_description,location,min_salary,max_salary,contract_time,contract_type,experience_level,skills_required
ONE_17-2051.02,ONET_Standard,Water/Wastewater Engineers,ONET Standard System,"Design or oversee projects involving provision of potable water, disposal of wastewater and sewage, or prevention of flood-related damage. Prepare environmental documentation for water resources, regulatory program compliance, data management and analysis, and field work. Perform hydraulic modeling and pipeline design.",Global,,,Standard,Standard,Standard,"Autodesk AutoCAD, Autodesk AutoCAD Civil 3D, Autodesk Revit, Bash, Bentley GEOPAK Civil Engineering Suite, Bentley InRoads Suite, Bentley MicroStation, Bentley SewerCAD, Bentley StormCAD, Bentley WaterCAD, Business software applications, Computer aided design and drafting software CADD, DHI MIKE URBAN, Eagle Point LANDCADD, EPA Storm Water Management Model SWMM, ESRI ArcGIS software, ESRI software, Geographic information system GIS software, Geographic information system GIS systems, Google Chrome, HEC-1, HEC-GeoRAS, HEC-HMS, HEC-RAS, Hydraulic modeling software, HydroCAD Software Solutions HydroCAD Stormwater Modeling System, KYPipe, MapInfo, Microsoft Access, Microsoft Excel, Microsoft Internet Explorer, Microsoft Office software, Microsoft Outlook, Microsoft PowerPoint, Microsoft Project, Microsoft Word, Minitab, Mozilla Firefox, MWH Soft InfoSWMM, NIWA Tideda, OpenRoads Designer, Oracle Java, Python, SAP software, Structured query language SQL, Supervisory control and data acquisit"
ONE_17-2061.00,ONET_Standard,Computer Hardware Engineers,ONET Standard System,"Research, design, develop, or test computer or computer-related equipment for commercial, industrial, military, or scientific use. May supervise the manufacturing and installation of computer or computer-related equipment and components.",Global,,,Standard,Standard,Standard,"Apache Subversion SVN, Application-specific integrated circuit ASIC logic synthesis software, ASSET JTAG ScanWorks, Autodesk AutoCAD, Automatic test program generation ATPG, Block diagram software, Boundary scan description language BSDL, Boundary scan insertion software, Built-in self-test BIST debugging software, C, C++, Cadence Allegro PCB Designer, Cadence Concept, Cadence Dracula, Cadence Encounter RTL Compiler, Cadence Opus, Cadence OrCAD software, Cadence PSpice, Cadence Schematic Composer, Cadence Virtuoso Layout Suite, Cadence Virtuoso Spectre Circuit Simulator, Cisco IOS, Complementary-symmetry/metal-oxide semiconductor CMOS layout software, Computer aided design CAD software, Computer diagnostic software, Computer simulation software, Dassault Systemes CATIA, Data acquisition systems, Database software, Design-for-testability DFT insertion software, Discrete Fourier transform DFT analysis software, Eko, Electronic design automation EDA software, Failure analysis software, Fa"
ONE_17-2071.00,ONET_Standard,Electrical Engineers,ONET Standard System,"Research, design, develop, test, or supervise the manufacturing and installation of electrical equipment, components, or systems for commercial, industrial, military, or scientific use.",Global,,,Standard,Standard,Standard,"Ada, Advanced boolean expression language ABEL, Altera hardware description language AHDL, Apache Subversion SVN, APLAC, ATD protocol, Autodesk AutoCAD, Autodesk AutoCAD Civil 3D, Autodesk Revit, Automated material handling software, Availability prediction modeling software, AVEVA InTouch HMI, Bash, Bentley MicroStation, C, C#, C++, Cadence Allegro Design Entry Capture and Capture CIS, Cadence Encounter Test, Chip design software, Circuit simulation software, Computer aided design and drafting CADD software, Computer aided design and drafting software CADD, Computer aided design CAD software, Computer aided manufacturing CAM software, Dassault Systemes CATIA, Dassault Systemes SolidWorks, Debugging software, Defect tracking software, Digital timing diagram editing software, Dynamic object-oriented requirements system DOORS, Eclipse IDE, Electromagnetic analysis software, Electronic design automation EDA software, Electronic engineering calculator, Embedded systems testing software, ES"
ONE_17-2072.00,ONET_Standard,"Electronics Engineers, Except Computer",ONET Standard System,"Research, design, develop, or test electronic components and systems for commercial, industrial, military, or scientific use employing knowledge of electronic theory and materials properties. Design electronic circuits and components for use in fields such as telecommunications, aerospace guidance and propulsion control, acoustics, or instruments and controls.",Global,,,Standard,Standard,Standard,"Agile Product Lifecyle Management PLM, Ansoft Simplorer, Apache Subversion SVN, Autodesk AutoCAD, C, C++, Cadence PSpice, Canu, Dassault Systemes CATIA, Dassault Systemes SolidWorks, Embarcadero Delphi, ESRI ArcGIS software, Extensible markup language XML, Field programmable gate array FPGA design software, Formula translation/translator FORTRAN, Graphics software, Hewlett-Packard HP OpenVMS, IBM Lotus Notes, Linux, Magellan Firmware, Mathsoft Mathcad, MathWorks Simulink, McCabe Software TRUEchange, Mentor Graphics PADS, Microsoft Excel, Microsoft Office software, Microsoft PowerPoint, Microsoft Visual Basic.NET, Microsoft Visual C# .NET, Microsoft Word, National Instruments LabVIEW, Oracle Database, Oracle Java, OrCAD Capture, Python, Rabbit Semiconductor Dynamic C, Real time operating system RTOS software, Structured query language SQL, Supervisory control and data acquisition SCADA software, Synopsys Saber, SystemVerilog, The MathWorks MATLAB, Three-dimensional 3D computer aided des"
ONE_17-2072.01,ONET_Standard,Radio Frequency Identification Device Specialists,ONET Standard System,Design and implement radio frequency identification device (RFID) systems used to track shipments or goods.,Global,,,Standard,Standard,Standard,"Abbott, ANSYS simulation software, C, C#, C++, CppUnit, Cygwin, Dassault Systemes SolidWorks, Device driver software, Dynamic host configuration protocol DHCP, ESRI ArcGIS software, Extensible markup language XML, Field programmable gate array FPGA design software, FitNesse, Forsk Atoll, Framework for integrated test FIT, IBM Notes, JUnit, Linux, Magellan Firmware, MapInfo Professional, Microsoft Excel, Microsoft Office software, Microsoft PowerPoint, Microsoft Project, Microsoft SQL Server, Microsoft SQL Server Compact, Microsoft Visio, Microsoft Visual Basic, Microsoft Visual Basic Scripting Edition VBScript, Microsoft Visual Basic.NET, Microsoft Visual Basic.NET Compact Framework CF, Microsoft Visual Studio, Microsoft Windows Mobile, National Instruments LabVIEW, NUnit, Oracle Java, Perl, Python, Robot Framework, Ruby, SAP software, Selenium, Simple network management protocol SNMP software, Structured query language SQL, The MathWorks MATLAB, Unified modeling language UML, UNIX, Ve"
ONE_17-2081.00,ONET_Standard,Environmental Engineers,ONET Standard System,"Research, design, plan, or perform engineering duties in the prevention, control, and remediation of environmental hazards using various engineering disciplines. Work may include waste treatment, site remediation, or pollution control technology.",Global,,,Standard,Standard,Standard,"Air dispersion modeling software, ANSYS simulation software, Autodesk AutoCAD, Autodesk AutoCAD Civil 3D, Bentley MicroStation, Business software applications, C++, Computer aided design and drafting software CADD, Computer aided design CAD software, Continuous emission management software, DHI Water and Environment MIKE SHE, Ecological risk assessment software, Eko, Environmental health and safety documentation software, ESRI ArcGIS software, ESRI ArcView, Finite element method FEM software, Formula translation/translator FORTRAN, Fugitive emission leak detection software, Gas dispersion model software, Geographic information system GIS systems, Geomechanical design analysis GDA software, Greenhouse gas management software, Hazardous materials management HMS software, HEC-RAS, Hydrologic simulation program fortan HSPF software, Image analysis software, Insightful S-PLUS, LINDO Systems optimization modeling software, Maplesoft Maple, Material safety data sheet MSDS software, Microsoft "
ONE_17-2111.00,ONET_Standard,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ONET Standard System,"Promote worksite or product safety by applying knowledge of industrial processes, mechanics, chemistry, psychology, and industrial health and safety laws. Includes industrial product safety engineers.",Global,,,Standard,Standard,Standard,"Anthropometric databases, Autodesk AutoCAD, Availability prediction modeling software, Biomechanical imaging software, Biomechanical injury risk analysis software, C++, Compliance software, Computational fluid dynamics CFD software, Computer aided design CAD software, Computer based training software, Customer relationship management CRM software, Design Safety Engineering Designsafe, Eclipse IDE, Electronic design automation EDA software, Energy expenditure prediction EEP software, Failure mode and effects analysis FMEA software, Failure mode effects and criticality analysis FMECA software, Failure modes analysis software, Failure reporting analysis and corrective action FRACAS software, Fault tree analysis FTA software, Fire safety inspection and testing software, Functional hazard analysis software, Geological mapping software, Geomechanical stress analysis software, Hazard assessment software, Hazard communication software, Hazardous waste operations and emergency response standard"
ONE_17-2111.02,ONET_Standard,Fire-Prevention and Protection Engineers,ONET Standard System,"Research causes of fires, determine fire protection methods, and design or recommend materials or equipment such as structural components or fire-detection equipment to assist organizations in safeguarding life and property against fire, explosion, and related hazards.",Global,,,Standard,Standard,Standard,"A Large Outdoor Fire plume Trajectory model Flat Terrain ALOFT-FT, Analysis of Smoke Control Systems ASCOS, ANSYS simulation software, Atria smoke management engineering tools ASMET, Autodesk AutoCAD, Autodesk Revit, Available Safe Egress Time ASET, Bentley MicroStation, Berkeley Algorithm for Breaking Window Glass in a Compartment Fire BREAK1, Building Research Establishment BRE Jasmine, CESARE Risk, Computational Dynamics STAR-CD, Computational fluid dynamics CFD software, Computer aided design CAD software, Consolidated compartment fire model CCFM, Consolidated fire and smoke transport model CFAST, Crows Dynamics Simulex, Data acquisition software, Detector Actuation Quasi Steady DETACT-QS, Egress Allsafe, Egress EVACS, Elevator evacuation ELVAC software, Evacuation modeling software, Finite element method FEM software, Fire dynamics simulators, Fire Protection Engineering Tools FPETool software, Fire Response of Structures Thermal FIRES-T software, Fire Simulation Technique FIRST s"
ONE_17-2112.00,ONET_Standard,Industrial Engineers,ONET Standard System,"Design, develop, test, and evaluate integrated systems for managing industrial production processes, including human work factors, quality control, inventory control, logistics and material flow, cost analysis, and production coordination.",Global,,,Standard,Standard,Standard,"3D Static Strength Prediction Program 3DSSPP, A mathematical programming language AMPL, Allen Bradley PanelView, Assembly line balancing software, Autodesk AutoCAD, Automatic dynamic incremental nonlinear analysis ADINA, Bentley MicroStation, C++, Computer aided manufacturing CAM software, Computer numerical control CNC software, Dassault Systemes Abaqus, Dassault Systemes CATIA, Dassault Systemes SolidWorks, Data acquisition software, Dataxiom StatMost, Decision support software, Design of experiments DOE software, Discrete event simulation software, ECHIP, EGS FeatureCAM, Electronic breadboard software, ETA Dynaform, Extensible markup language XML, Facilities design software, Facilities planning software, Finite element method FEM software, GitHub, Hewlett Packard LoadRunner, Human machine interface HMI software, Human modeling software, IBM Notes, ILOG CPLEX, Integrated development environment IDE software, International TechneGroup IGESworks, Inventory management software, JUnit, L"
ONE_17-2112.01,ONET_Standard,Human Factors Engineers and Ergonomists,ONET Standard System,"Design objects, facilities, and environments to optimize human well-being and overall system performance, applying theory, principles, and data regarding the relationship between humans and respective technology. Investigate and analyze characteristics of human behavior and performance as it relates to the use of technology.",Global,,,Standard,Standard,Standard,"Adobe Acrobat, Adobe Creative Cloud software, Adobe Dreamweaver, Adobe Illustrator, Adobe InDesign, Adobe Photoshop, AEMC DataView, AJAX, Altia Design, Apple Safari, Atlassian JIRA, Autodesk AutoCAD, Bit Debris Solutions Usability Activity Log, C++, Cascading style sheets CSS, Computer aided design CAD software, Dartfish ProSuite, Dassault Systemes CATIA, Dassault Systemes SolidWorks, Data Translation quickDAQ, Debugging software, Dynamic hypertext markup language DHTML, Extensible markup language XML, Graphical user interface GUI design software, Hypertext markup language HTML, IBM SPSS Statistics, JavaScript, JavaScript Object Notation JSON, jQuery, Linux, Mangold INTERACT, Mangold LogSquare, Mangold Soundalyzer, MathWorks Simulink, Microsoft Excel, Microsoft Internet Explorer, Microsoft Office software, Microsoft Outlook, Microsoft PowerPoint, Microsoft Visio, Microsoft Visual Basic, Microsoft Word, Mozilla Firefox, National Instruments LabVIEW, Noldus Information Technology FaceRea"
